"","x","y","z"
"635",-24.8080291748047,478.995574951172,2032.58984375
"636",-23.0218505859375,477.36474609375,2025.39611816406
"637",-15.7089691162109,468.368347167969,2022.35046386719
"638",-18.4703369140625,459.026062011719,2019.50048828125
"639",-12.3010559082031,451.563537597656,2024.94201660156
"640",-4.857421875,449.406463623047,2022.96520996094
"641",-2.92176818847656,447.336059570312,2021.01342773437
"642",1.13761901855469,437.334167480469,2016.3916015625
"643",2.56390380859375,419.963073730469,2010.525390625
"644",7.05366516113281,405.737915039062,2006.92407226562
"645",9.22544860839844,397.868011474609,2003.64416503906
"646",6.59414672851562,389.616119384766,2005.03454589844
"647",14.3032073974609,378.940002441406,2000.60498046875
"648",21.8309631347656,370.450744628906,1997.56677246094
"649",24.489501953125,360.665588378906,1993.75427246094
"650",24.9863891601562,350.298461914062,1990.48461914063
"651",26.2022552490234,343.666259765625,1990.66552734375
"652",33.8962097167969,326.402282714844,1988.10961914063
"653",37.6275024414062,313.574340820313,1980.52026367188
"654",45.8151245117187,294.390258789062,1971.544921875
"655",55.6662445068359,271.050659179688,1963.60473632812
"656",64.9042205810547,259.997619628906,1957.10473632812
"657",71.9498748779297,243.589660644531,1954.82690429687
"658",76.481948852539,230.542694091797,1950.50952148438
"659",76.5728912353515,217.850433349609,1944.23425292969
"660",78.589859008789,203.691680908203,1937.44519042969
"661",84.3076934814453,182.189498901367,1926.16467285156
"662",92.2698364257812,170.028274536133,1919.19116210937
"663",97.4649810791016,155.421463012695,1912.31457519531
"664",98.7979583740234,142.380218505859,1909.18640136719
"665",96.944580078125,123.202972412109,1905.41772460938
"666",97.5883331298828,113.894348144531,1900.13439941406
"667",97.5949859619141,105.832855224609,1895.33081054687
"668",99.092041015625,96.958251953125,1890.29833984375
"669",101.278457641602,86.857307434082,1885.05944824219
"670",102.173400878906,80.1665496826172,1881.12622070312
"671",100.986419677734,73.1860809326172,1878.13098144531
"672",106.468139648438,62.9702987670899,1876.20690917969
"673",110.045608520508,54.2183532714844,1872.04296875
"674",111.766448974609,41.4355697631836,1871.65478515625
"675",117.990341186523,33.310676574707,1870.13269042969
"676",119.97233581543,26.478401184082,1863.64526367188
"677",122.551574707031,12.3630828857422,1859.91101074219
"678",123.927917480469,-4.09006500244141,1855.95629882812
"679",125.719650268555,-14.537483215332,1851.23364257812
"680",124.370269775391,-20.7828750610352,1850.29833984375
"681",122.830780029297,-26.8436660766602,1849.39038085937
"682",122.538299560547,-31.0117034912109,1850.08471679687
"683",122.205078125,-33.192512512207,1850.98901367188
"684",122.817413330078,-39.942008972168,1850.94873046875
"685",122.831512451172,-44.1126708984375,1848.83544921875
"686",122.003433227539,-44.2929000854492,1848.29418945312
"687",122.23095703125,-46.3122901916504,1849.35424804687
"688",122.258438110352,-47.5587730407715,1848.98266601562
"689",121.599456787109,-46.1516876220703,1850.41064453125
"690",120.348266601563,-44.8429870605469,1849.09069824219
"691",119.470611572266,-43.163444519043,1848.53039550781
"692",119.496017456055,-41.8797607421875,1848.64477539062
"693",119.826629638672,-41.0759963989258,1848.40771484375
"694",121.054382324219,-44.0001907348633,1850.75463867187
"695",121.317321777344,-46.3935241699219,1851.90454101562
"696",121.375457763672,-47.6139450073242,1852.95239257812
"697",121.350250244141,-46.3426666259765,1852.41162109375
"698",121.645355224609,-42.7789993286133,1850.81518554688
"699",122.379150390625,-40.5073547363281,1848.55798339844
"700",121.067459106445,-36.624870300293,1847.20947265625
