"time","x","y","z"
612,-713.422424316406,293.864471435547,2305.23876953125
613,-529.336669921875,293.801818847656,2335.82788085938
614,-517.736206054688,294.607818603516,2336.1591796875
615,-512.211364746094,292.356170654297,2340.59350585938
616,-502.721801757812,284.528900146484,2341.17456054688
617,-491.680786132813,283.537567138672,2344.03051757813
618,-484.250610351562,275.579864501953,2346.49145507813
619,-471.758209228516,273.794250488281,2351.17700195312
620,-462.971832275391,277.972106933594,2351.2216796875
621,-284.260711669922,245.252532958984,2383.91577148438
622,-275.48779296875,243.533843994141,2386.97631835938
623,-276.938812255859,240.830627441406,2383.92797851562
624,-276.585906982422,241.078399658203,2385.11108398438
625,-280.592163085938,238.658020019531,2380.42651367188
626,-282.436950683594,236.695098876953,2376.73193359375
627,-280.779571533203,235.563385009766,2375.25122070312
628,-282.436828613281,234.826507568359,2373.14111328125
629,-248.301788330078,237.256362915039,2384.59912109375
630,-237.674621582031,239.53483581543,2387.74853515625
631,-231.183349609375,240.238983154297,2385.75
632,-224.248077392578,238.233093261719,2382.705078125
633,-221.017181396484,237.279937744141,2386.13818359375
634,-216.779296875,236.607727050781,2385.2314453125
635,-206.931716918945,233.356048583984,2385.56323242188
636,-200.513244628906,230.350799560547,2385.265625
637,-64.0838928222656,169.880355834961,2408.27416992187
638,-61.3548583984375,180.764099121094,2412.68774414062
639,-58.5642700195312,182.293334960938,2417.96557617188
640,-57.12060546875,181.740509033203,2421.0673828125
641,-64.0641784667969,147.386459350586,2406.97973632813
642,-69.9178466796875,150.479827880859,2399.30517578125
643,-73.4506378173828,157.934219360352,2397.82690429688
644,-192.086761474609,210.926391601562,2374.18041992187
645,-199.88069152832,211.9208984375,2364.56591796875
646,-209.311462402344,220.744613647461,2364.43432617188
647,-217.750671386719,223.765472412109,2368.71069335938
648,-224.693328857422,224.538177490234,2368.740234375
649,-234.024185180664,227.623413085938,2365.59228515625
650,-241.740097045898,230.150695800781,2368.38110351563
651,-245.376525878906,231.268737792969,2366.36303710938
652,-359.074615478516,259.852600097656,2346.19189453125
653,-366.969116210937,262.620483398438,2345.578125
654,-373.940093994141,263.547607421875,2344.4560546875
655,-382.124786376953,266.958709716797,2348.47827148438
656,-391.678253173828,266.353271484375,2351.33959960938
657,-400.630615234375,264.354339599609,2347.58129882812
658,-408.894104003906,264.208709716797,2351.93383789063
659,-416.253326416016,266.408813476562,2350.71142578125
660,-647.811157226562,316.667938232422,2292.30078125
661,-656.53125,316.148040771484,2292.30297851562
662,-663.181030273438,310.864501953125,2287.1845703125
663,-667.081604003906,308.149597167969,2287.3642578125
664,-670.356140136719,310.085510253906,2283.04296875
665,-673.124633789062,312.868560791016,2282.60107421875
666,-680.09765625,311.841644287109,2277.71240234375
667,-691.669067382812,313.241546630859,2277.0927734375
668,-621.814819335937,324.165161132813,2287.09130859375
669,-612.615966796875,323.477020263672,2292.64916992187
670,-599.418762207031,324.360595703125,2294.63818359375
671,-591.834411621094,324.093383789062,2296.41357421875
672,-581.656311035156,324.032104492187,2299.97973632813
673,-571.944580078125,323.083862304688,2297.89477539062
674,-563.14990234375,324.229888916016,2302.7412109375
675,-551.356201171875,321.483154296875,2306.5771484375
676,-321.203826904297,262.444641113281,2335.71411132812
677,-315.882141113281,263.009338378906,2334.50073242188
678,-307.548492431641,253.919418334961,2339.03173828125
679,-303.389373779297,246.590637207031,2342.82788085938
680,-296.994171142578,242.596832275391,2345.60205078125
681,-289.593536376953,237.73811340332,2347.09643554688
682,-285.823791503906,234.503021240234,2346.40380859375
683,-283.820770263672,232.595321655273,2345.85009765625
684,-218.12353515625,232.802749633789,2360.75170898438
685,-214.131622314453,232.552932739258,2357.396484375
686,-211.286468505859,233.951309204102,2361.76123046875
687,-206.305633544922,231.269577026367,2362.84155273438
688,-199.619476318359,228.343826293945,2365.51049804688
689,-193.8095703125,225.765182495117,2370.3017578125
690,-190.514862060547,224.805801391602,2371.7412109375
691,-184.194549560547,227.703033447266,2371.29467773438
692,-81.9552764892578,204.01985168457,2387.38720703125
693,-80.0950088500976,204.828872680664,2384.427734375
694,-73.7364654541016,203.868637084961,2395.66137695313
695,-63.203125,206.477966308594,2405.33618164062
696,-57.0020599365235,208.881103515625,2406.53955078125
697,-54.0155944824219,210.862899780273,2409.4423828125
698,-52.271713256836,212.934280395508,2416.97509765625
699,-47.8176879882812,213.579864501953,2428.78588867187
700,-142.973815917969,199.203323364258,2366.63427734375
701,-148.64128112793,201.033996582031,2369.3447265625
702,-156.167419433594,203.714172363281,2369.43627929688
703,-159.437133789062,211.861206054688,2369.8125
704,-169.188659667969,221.136810302734,2360.20361328125
705,-177.548202514648,222.103286743164,2359.2734375
706,-184.169769287109,222.415985107422,2358.67822265625
707,-193.814880371094,225.60075378418,2355.81591796875
708,-326.424621582031,254.592819213867,2345.7802734375
709,-331.488616943359,259.208282470703,2340.86596679688
710,-336.673126220703,261.169616699219,2339.52490234375
711,-339.303527832031,262.074462890625,2338.89721679688
712,-342.765319824219,258.248962402344,2337.14892578125
713,-344.281677246094,254.859832763672,2334.9453125
714,-349.049377441406,253.919845581055,2338.48999023438
715,-351.827728271484,253.534698486328,2342.7392578125
716,-487.478698730469,296.436126708984,2329.9326171875
717,-499.258026123047,302.033599853516,2325.90112304688
718,-509.603515625,311.182006835938,2321.8642578125
719,-519.305236816406,317.656616210938,2319.06909179687
720,-528.448120117188,320.044891357422,2318.814453125
721,-538.44287109375,321.367462158203,2316.15844726562
722,-550.033813476563,322.040832519531,2313.9755859375
723,-561.935791015625,324.210571289062,2311.63110351563
724,-569.1259765625,325.330169677734,2309.00244140625
725,-710.621765136719,323.978820800781,2262.78759765625
726,-707.072875976563,324.092498779297,2268.78564453125
727,-704.269653320312,323.115325927734,2272.18359375
728,-700.458801269531,324.326904296875,2273.42016601562
729,-696.513427734375,325.891387939453,2274.51000976562
730,-685.8330078125,326.9228515625,2280.13354492188
731,-677.778076171875,325.622253417969,2279.18017578125
732,-664.904113769531,325.447845458984,2285.54150390625
733,-421.069580078125,321.979766845703,2338.67822265625
734,-412.959533691406,314.52490234375,2339.08959960938
735,-403.005859375,314.527679443359,2336.73754882812
736,-395.839324951172,310.663269042969,2337.84643554688
737,-382.460174560547,305.376800537109,2339.71728515625
738,-374.042877197266,302.853088378906,2345.31567382813
739,-361.950622558594,300.971710205078,2349.25927734375
740,-354.618103027344,299.096038818359,2348.14379882812
741,-257.384399414062,272.702209472656,2371.56591796875
742,-256.722961425781,272.527465820313,2372.861328125
743,-254.308776855469,271.171264648438,2370.30249023438
744,-251.73974609375,269.319885253906,2370.32275390625
745,-252.267852783203,269.345916748047,2371.2587890625
746,-250.512664794922,267.939880371094,2368.291015625
747,-246.974060058594,267.180236816406,2366.6123046875
748,-241.596282958984,268.59912109375,2374.56225585938
749,-86.7967834472656,214.550323486328,2388.96069335938
750,-83.1210784912109,207.827178955078,2388.74340820312
751,-75.7527923583984,213.701324462891,2392.9453125
752,-71.7618103027344,222.117797851562,2399.30908203125
753,-65.3537445068359,221.720901489258,2411.03466796875
754,-61.6192932128906,220.159530639648,2410.91552734375
755,-57.745361328125,216.936248779297,2413.57348632812
756,-54.3855285644531,213.321395874023,2412.8115234375
757,-73.0137786865234,186.119705200195,2388.57934570312
758,-76.1927337646484,190.38249206543,2384.82397460938
759,-77.5700531005859,193.482131958008,2381.6103515625
760,-80.1633758544922,201.871063232422,2376.63745117188
761,-85.0771636962891,210.937255859375,2381.22143554688
762,-89.3885192871094,218.102905273438,2382.85375976562
763,-91.3018341064453,221.646987915039,2378.17041015625
764,-98.0479965209961,227.761581420898,2376.92333984375
765,-252.197494506836,248.223907470703,2329.42138671875
766,-253.730682373047,250.496643066406,2330.31787109375
767,-256.252716064453,250.970062255859,2331.09887695312
768,-261.444274902344,254.420074462891,2334.91015625
769,-266.817657470703,254.395355224609,2330.79125976562
770,-274.751434326172,258.483154296875,2332.2041015625
771,-278.835357666016,261.314575195313,2331.94116210938
772,-277.733062744141,263.233673095703,2330.3447265625
773,-383.235290527344,282.488342285156,2323.89428710938
774,-396.303070068359,287.447326660156,2324.0146484375
775,-403.65380859375,290.454742431641,2326.4697265625
776,-411.972473144531,295.170623779297,2326.04077148438
777,-424.626647949219,294.394317626953,2323.8232421875
778,-431.346130371094,293.028167724609,2322.13818359375
779,-440.815185546875,300.897430419922,2321.55810546875
780,-453.624572753906,306.504699707031,2320.34838867188
781,-685.63134765625,345.202819824219,2269.97119140625
782,-693.550903320312,346.155944824219,2266.74487304687
783,-698.233215332031,345.439361572266,2264.23168945312
784,-708.02294921875,340.572784423828,2259.98681640625
785,-715.375122070312,331.746459960937,2256.21801757813
786,-719.135925292969,326.651245117188,2255.3271484375
787,-717.402587890625,324.795989990234,2251.90014648438
788,-718.974670410156,322.761779785156,2250.09887695312
789,-488.426208496094,328.964660644531,2332.11059570312
790,-475.945465087891,330.228485107422,2336.20458984375
791,-466.395355224609,333.433898925781,2338.23388671875
792,-454.094055175781,332.84619140625,2340.58520507812
793,-444.137908935547,331.505889892578,2340.23315429688
794,-435.341705322266,329.075408935547,2347.185546875
795,-430.018463134766,326.297485351562,2349.08740234375
796,-415.324462890625,316.891632080078,2347.53637695313
797,-254.660949707031,270.790924072266,2365.39624023438
798,-254.036773681641,270.608795166016,2369.83447265625
799,-249.119842529297,269.122650146484,2368.31958007813
800,-243.501174926758,268.006256103516,2369.07861328125
801,-245.133453369141,268.759460449219,2365.98046875
802,-243.783447265625,267.439788818359,2359.8076171875
803,-245.127883911133,268.278564453125,2359.33715820313
804,-243.896881103516,265.603149414062,2364.65869140625
805,-151.802795410156,236.588958740234,2379.880859375
806,-144.799514770508,235.437347412109,2376.89672851562
807,-133.536071777344,234.935592651367,2378.22778320312
808,-126.597160339355,236.089508056641,2383.796875
809,-126.088638305664,232.262344360352,2381.77709960938
810,-125.904403686523,229.192092895508,2383.94116210938
811,-120.763168334961,232.132629394531,2386.87109375
812,-113.944496154785,235.135604858398,2389.69506835938
813,-70.3468170166015,127.409851074219,2401.05712890625
814,-71.3341522216797,124.495864868164,2400.01611328125
815,-73.3485717773438,144.086624145508,2401.03393554688
816,-76.5203018188476,167.901184082031,2405.83056640625
817,-78.7884216308594,184.290054321289,2409.96435546875
818,-83.5929107666015,196.229187011719,2415.63818359375
819,-85.8480529785156,203.034866333008,2420.013671875
820,-99.0835876464844,205.9208984375,2414.90942382812
821,-256.190795898438,248.119430541992,2361.55053710938
822,-257.833740234375,251.3359375,2366.59057617188
823,-267.084808349609,254.089767456055,2362.02880859375
824,-274.591156005859,260.541687011719,2365.76049804687
825,-278.652801513672,265.976043701172,2367.40942382812
826,-281.916198730469,267.089630126953,2359.17846679687
827,-287.364593505859,257.622772216797,2362.0556640625
828,-294.340698242187,250.485656738281,2365.04052734375
829,-405.540161132813,263.319946289063,2353.47143554688
830,-414.774993896484,265.763092041016,2352.69018554688
831,-422.085021972656,273.183349609375,2352.310546875
832,-432.091766357422,282.156005859375,2351.05249023438
833,-437.204254150391,288.329437255859,2348.83056640625
834,-446.434356689453,288.799285888672,2351.52734375
835,-457.128356933594,290.796295166016,2346.92456054688
836,-468.040557861328,291.695068359375,2340.34375
837,-699.36376953125,290.607421875,2280.48413085938
838,-701.943603515625,286.790863037109,2277.05981445312
839,-708.973815917969,287.141723632813,2272.41137695313
840,-717.454223632812,288.897705078125,2271.28466796875
841,-722.213684082031,290.493835449219,2269.46215820313
842,-724.511474609375,291.391479492187,2267.23046875
843,-726.678100585938,292.282409667969,2269.359375
844,-718.267333984375,292.076171875,2272.8505859375
845,-487.671081542969,329.671600341797,2342.45385742188
846,-479.064910888672,330.203277587891,2345.37646484375
847,-468.882751464844,327.983154296875,2346.66870117187
848,-462.144897460938,325.389831542969,2351.50146484375
849,-452.682495117188,326.8662109375,2351.77783203125
850,-441.682281494141,321.006469726562,2361.57104492188
851,-433.966857910156,320.744201660156,2362.37377929688
852,-428.439453125,321.090576171875,2363.84423828125
853,-260.286804199219,276.245025634766,2391.84252929688
854,-261.07666015625,276.638977050781,2389.35668945312
855,-258.152099609375,275.256774902344,2389.77978515625
856,-256.720367431641,274.2724609375,2390.8701171875
857,-256.159027099609,273.824829101563,2393.75048828125
858,-253.465026855469,274.149291992188,2396.53564453125
859,-254.494781494141,273.944946289063,2396.70092773438
860,-255.186157226562,273.733703613281,2396.7734375
861,-216.697631835938,237.376480102539,2395.43872070312
862,-217.502395629883,236.73518371582,2394.9150390625
863,-216.90217590332,237.57389831543,2394.20971679688
864,-207.256469726562,241.146621704102,2396.75561523438
865,-196.598510742188,240.524627685547,2398.10009765625
866,-190.926666259766,239.467681884766,2402.0537109375
867,-185.250793457031,238.226837158203,2398.689453125
868,-179.852096557617,238.295669555664,2405.56591796875
869,-62.7887878417969,121.206451416016,2422.04614257813
870,-63.3786163330078,116.689788818359,2416.85375976562
871,-63.4827728271484,114.890167236328,2415.25463867188
872,-58.1446838378906,134.622955322266,2418.86572265625
873,-53.5420684814453,162.912109375,2427.87182617188
874,-51.7091369628906,183.691955566406,2434.52514648438
875,-50.2145385742188,195.759002685547,2438.3154296875
876,-46.5421447753906,199.928283691406,2443.63696289062
877,-149.300079345703,235.703674316406,2382.01220703125
878,-157.736206054688,238.7626953125,2380.91137695313
879,-164.073272705078,240.843246459961,2378.60693359375
880,-176.082611083984,240.699523925781,2375.1708984375
881,-185.333435058594,240.183792114258,2371.4853515625
882,-195.622787475586,236.930572509766,2367.89599609375
883,-208.526153564453,236.868591308594,2361.87060546875
884,-215.476806640625,237.206359863281,2360.212890625
885,-341.300567626953,264.771057128906,2338.99853515625
886,-345.145690917969,264.250732421875,2341.81323242188
887,-350.123840332031,266.086944580078,2340.10888671875
888,-352.396881103516,267.627502441406,2338.59692382812
889,-353.096374511719,268.504028320313,2337.08178710938
890,-362.223388671875,266.63330078125,2338.27319335938
891,-371.067047119141,265.450439453125,2339.43310546875
892,-376.238800048828,264.266418457031,2341.294921875
893,-595.202575683594,310.009765625,2291.0537109375
894,-607.290344238281,310.101989746094,2288.2236328125
895,-618.045532226563,309.445678710938,2283.97705078125
896,-630.67578125,312.333801269531,2283.88598632812
897,-637.267761230469,314.8076171875,2281.75439453125
898,-644.662231445312,315.852905273438,2279.73706054688
899,-655.808837890625,309.900451660156,2276.67309570312
900,-662.224304199219,301.527526855469,2275.74072265625
901,-590.656921386719,323.535217285156,2296.5205078125
902,-579.677917480469,323.863098144531,2301.6044921875
903,-567.557861328125,324.863708496094,2305.74438476562
904,-561.741333007813,325.500457763672,2310.73193359375
905,-552.655700683594,324.963287353516,2314.03784179687
906,-540.470581054688,324.568298339844,2315.822265625
907,-531.585998535156,325.351531982422,2317.65795898438
908,-319.982177734375,280.254730224609,2363.08325195312
909,-311.714447021484,269.625701904297,2361.7255859375
910,-301.323760986328,270.466339111328,2362.72314453125
911,-194.15608215332,240.815612792969,2383.05517578125
912,-184.913970947266,242.694290161133,2388.14794921875
913,-173.915771484375,241.517120361328,2387.48876953125
914,-161.764633178711,238.952239990234,2390.29150390625
915,-155.351531982422,237.585952758789,2392.61767578125
916,-152.369964599609,236.765686035156,2391.890625
917,-141.590408325195,237.42414855957,2390.51098632812
918,-128.769714355469,236.081359863281,2392.13940429688
919,-57.9320068359375,227.11555480957,2428.0234375
920,-80.0746002197265,172.750274658203,2405.50659179687
921,-81.2002105712891,168.22021484375,2399.56518554688
922,-83.7400970458985,194.279190063477,2405.08447265625
923,-88.6702499389648,211.205825805664,2402.71923828125
924,-96.2173767089844,224.722595214844,2398.85571289063
925,-104.963516235352,232.293792724609,2392.3525390625
926,-113.032333374023,235.957427978516,2386.86547851562
927,-326.367492675781,263.676544189453,2336.69677734375
928,-330.631500244141,263.952575683594,2335.92138671875
929,-336.242065429688,263.747131347656,2336.9638671875
930,-339.025939941406,263.387420654297,2336.63989257813
931,-340.365447998047,263.13623046875,2336.498046875
932,-343.391784667969,263.007873535156,2337.00512695313
933,-345.012664794922,262.845397949219,2337.10620117187
934,-348.170288085938,258.889892578125,2334.95239257813
935,-521.098876953125,275.288818359375,2294.49829101562
936,-529.855590820312,275.348175048828,2289.2685546875
937,-546.271667480469,273.287078857422,2285.28149414062
938,-560.907287597656,277.467102050781,2281.66552734375
939,-572.073364257813,279.846832275391,2280.58642578125
940,-584.152709960938,283.668640136719,2276.94799804688
941,-594.5927734375,284.568969726562,2275.77319335938
942,-608.091369628906,283.316528320312,2274.09228515625
943,-735.030456542969,282.507934570312,2267.83471679688
944,-729.334045410156,284.830139160156,2273.6533203125
945,-718.37255859375,285.152404785156,2273.70483398438
946,-711.727783203125,285.905944824219,2276.34301757813
947,-705.62939453125,287.807586669922,2273.96069335938
948,-695.218627929688,286.106628417969,2274.99145507813
949,-682.66845703125,289.415496826172,2277.44677734375
950,-360.078979492187,278.90283203125,2343.73217773438
951,-341.755706787109,274.869018554687,2344.0498046875
952,-328.197998046875,270.533447265625,2346.4228515625
953,-311.531829833984,270.247985839844,2344.86157226563
954,-301.706237792969,269.885314941406,2349.03662109375
955,-292.870239257812,268.612670898438,2353.81103515625
956,-108.792579650879,209.612335205078,2407.34252929688
957,-105.182304382324,208.2490234375,2410.82421875
958,-96.5540390014648,208.465148925781,2417.19311523438
959,-90.9262313842774,208.655090332031,2424.14990234375
960,-87.9317321777344,208.776947021484,2424.3154296875
961,-84.789077758789,205.474075317383,2428.5068359375
962,-87.3117980957031,156.32942199707,2418.01049804688
963,-86.9727783203125,124.192352294922,2407.65209960938
964,-119.428092956543,204.737045288086,2391.01684570312
965,-133.301574707031,204.781234741211,2385.4736328125
966,-140.986557006836,203.464797973633,2384.9189453125
967,-148.352020263672,204.587921142578,2385.39599609375
968,-152.923065185547,205.317031860352,2385.61669921875
969,-162.056976318359,208.070373535156,2385.67114257813
970,-168.672714233398,205.922821044922,2381.37182617188
971,-179.948486328125,212.096862792969,2377.34350585938
972,-186.403594970703,217.752700805664,2376.28833007812
973,-317.715301513672,239.355163574219,2357.1796875
974,-317.926849365234,238.790710449219,2361.9267578125
975,-321.013671875,238.540313720703,2360.6767578125
976,-323.159332275391,239.108123779297,2360.92846679687
977,-326.618408203125,239.193817138672,2358.06103515625
978,-333.505950927734,243.119049072266,2356.53100585938
979,-342.518951416016,241.409942626953,2352.130859375
980,-349.58642578125,245.726013183594,2346.94091796875
981,-662.880126953125,264.248199462891,2306.73022460938
982,-673.414001464844,262.454772949219,2306.73657226562
983,-683.621337890625,259.6142578125,2304.96337890625
984,-694.256713867188,259.451232910156,2302.30004882812
985,-703.150756835937,259.055023193359,2302.12768554687
986,-712.416137695312,259.5478515625,2295.34545898438
987,-721.902648925781,259.401763916016,2294.05419921875
988,-730.490051269531,257.323791503906,2290.23876953125
989,-543.419250488281,295.952819824219,2322.52709960938
990,-525.1240234375,295.741912841797,2324.18139648438
991,-509.172576904297,296.38671875,2327.07104492188
992,-495.138549804687,296.262603759766,2332.32592773438
993,-480.419128417969,295.85888671875,2334.33178710938
994,-464.335571289062,296.042633056641,2337.845703125
995,-452.833953857422,296.995269775391,2340.70581054688
996,-226.284332275391,227.693908691406,2364.50244140625
997,-223.164215087891,230.052124023438,2357.7685546875
998,-222.171142578125,233.282089233398,2359.0888671875
999,-224.108825683594,237.037979125977,2364.53051757813
1000,-225.103607177734,239.177322387695,2365.5537109375
1001,-222.196014404297,238.438339233398,2366.234375
1002,-218.933547973633,236.471405029297,2367.97802734375
1003,-214.313659667969,234.684020996094,2364.06274414062
1004,-49.7124328613281,184.364776611328,2395.86938476562
1005,-46.4749450683594,177.38981628418,2394.93041992188
1006,-44.8079376220703,173.617218017578,2392.94409179687
1007,-41.2287292480469,168.083679199219,2392.72192382812
1008,-30.7166748046875,166.600601196289,2401.53540039062
1009,-21.8535461425781,168.549270629883,2413.52709960938
1010,-19.3515472412109,176.41845703125,2420.5283203125
1011,-16.3368835449219,181.542327880859,2423.48852539062
1012,-15.9234466552734,183.887435913086,2423.61376953125
1013,-179.991241455078,219.2021484375,2343.08935546875
1014,-192.080047607422,222.063385009766,2340.49731445313
1015,-202.152847290039,225.171875,2338.8447265625
1016,-212.832611083984,230.751647949219,2340.91284179687
1017,-222.754211425781,233.117614746094,2333.26684570312
1018,-233.551696777344,231.891479492188,2330.22534179687
1019,-242.848342895508,232.656143188477,2327.59350585938
1020,-251.550476074219,232.289672851562,2326.58447265625
1021,-417.775787353516,259.149291992188,2314.63452148438
1022,-425.169616699219,258.470764160156,2313.20581054688
1023,-435.085113525391,260.898742675781,2314.66430664062
1024,-449.102813720703,260.850463867188,2314.72387695312
1025,-458.415100097656,259.867309570312,2313.9013671875
1026,-467.480224609375,262.062469482422,2311.57299804688
1027,-477.039886474609,269.574523925781,2313.36206054688
1028,-485.4306640625,278.098846435547,2312.04418945312
1029,-705.628051757813,275.398986816406,2253.16772460938
1030,-714.800415039062,265.221527099609,2251.71044921875
1031,-717.91845703125,259.048522949219,2247.87817382813
1032,-727.389099121094,255.5849609375,2244.66357421875
1033,-737.50927734375,252.447601318359,2241.63940429688
1034,-746.162963867188,249.073822021484,2241.99291992188
1035,-751.076354980469,245.54997253418,2239.1064453125
1036,-754.159423828125,243.979904174805,2238.67016601562
1037,-444.451385498047,293.814880371094,2319.61108398438
1038,-432.452453613281,291.031433105469,2322.56982421875
1039,-421.637847900391,291.208526611328,2322.39453125
1040,-404.960144042969,290.059417724609,2323.67797851562
1041,-392.036560058594,280.394897460938,2327.30297851562
1042,-380.718109130859,271.196014404297,2327.8671875
1043,-366.138793945312,268.189422607422,2323.70874023438
1044,-355.033569335938,264.840484619141,2322.154296875
1045,-154.843231201172,237.537399291992,2370.76782226562
1046,-142.652038574219,232.525650024414,2370.48608398438
1047,-133.571838378906,228.092132568359,2375.45141601563
1048,-118.463088989258,220.481658935547,2375.3310546875
1049,-108.143829345703,222.806640625,2377.19165039062
1050,-97.2532958984375,223.005447387695,2384.19946289062
1051,-88.5470428466797,214.460250854492,2387.224609375
1052,-84.0120468139648,209.581024169922,2386.92504882812
1053,-241.752395629883,-488.215148925781,2284.64233398438
1054,-243.885864257812,-485.421112060547,2284.09790039062
1055,-247.233612060547,-484.884490966797,2277.37255859375
1056,-250.624694824219,-484.062652587891,2274.3193359375
1057,-258.242797851562,-479.313598632812,2276.21166992187
1058,-266.497894287109,-477.639465332031,2274.796875
1059,-272.793182373047,-478.304290771484,2273.7333984375
1060,-278.76513671875,-482.42529296875,2269.75756835938
1061,-166.022506713867,-443.824645996094,2098.884765625
1062,-157.875854492187,-439.484222412109,2088.88696289062
1063,-145.30712890625,-430.079406738281,2081.564453125
1064,-135.380798339844,-422.032531738281,2070.78344726562
1065,-125.772537231445,-416.547790527344,2059.39868164062
1066,-116.148384094238,-410.27099609375,2048.28881835937
1067,-108.240196228027,-407.678375244141,2034.90942382812
1068,-98.4822006225586,-403.392211914062,2021.44653320313
1069,99.835578918457,-407.614074707031,1655.76245117188
1070,107.708801269531,-374.060028076172,1630.11743164062
1071,126.082084655762,-347.002075195313,1581.365234375
1072,154.109237670898,-338.664184570313,1509.99621582031
1073,178.969467163086,-338.058441162109,1452.18505859375
1074,200.658752441406,-331.473175048828,1404.48645019531
1075,367.669952392578,-253.076690673828,1073.87634277344
1076,372.849426269531,-253.688262939453,1050.17236328125
1077,377.095397949219,-284.698852539063,1009.75732421875
1078,383.264221191406,-308.979431152344,958.58837890625
1079,398.887542724609,-333.102569580078,904.771423339844
1080,417.566711425781,-354.216247558594,859.83544921875
1081,433.754577636719,-375.452331542969,821.915771484375
1082,445.378967285156,-392.835144042969,786.1259765625
